video_id,likes
20407,941.7796338998322
84634,17429.37043610063
6128,7503.733986174807
33151,4797.851999861382
55723,78.6251280056341
75161,248.1627566873559
82444,1604.4833511940126
42541,3927.9386105936696
86978,70971.70262910794
73659,32355.957998551778
32096,59.9959817359363
72347,4181.1508639277035
70641,527.0519681749425
38853,12256.660763598433
81094,1505.910484717241
17830,2177.1088854083696
89051,1335.4168433277514
46446,1826.5683883127206
87268,841.561482640151
51051,5754.974602119807
6469,6950.58023847654
68243,2861.521309041734
42413,154717.2029582094
30211,7.578201813770925
73104,2647.777082700349
17983,776.2213084741451
8109,14467.420389493407
10063,2431.719308904992
72125,1008.7664191567112
69269,15823.981607274869
24294,21.844443685204762
42253,753.480877323163
85045,6443.824024138277
84323,17439.66211866398
79367,428.00866043523223
5769,2123.277230443112
47535,2473.699752156086
34877,1059.004924591437
5797,4587.6141038804235
59696,1036.0579360111135
76282,24276.568807024923
70183,653.6890530383553
36172,1972.6115402862015
65326,3818.5703890888044
64702,340.6866932339564
51485,872.407912894034
63785,4827.004766372735
74356,1783.3722530070286
62823,3791.1526195450447
63105,293.4648613334489
39676,18550.573376876226
35830,723.401347851668
80177,564.1107259088075
16179,1599.3739030129236
78541,5172.022278040421
74025,2871.590997750434
25783,20803.241388810457
86696,7309.196183774629
18198,2361.715431519596
60604,1721.0777563817692
36314,2051.3806863489617
79088,3373.6563438172507
55148,16964.344818698813
55149,1895.1744286480525
49980,10329.57704548057
49975,481.67353999851764
37619,34695.90599322305
89129,9046.958694146528
78756,16534.59264587276
10595,339.3999857350488
23426,990.3590013826138
74403,609.2101347088509
84410,46603.97916231411
83057,2578.0798765426284
88859,852.8805638904449
11995,37013.480417071776
80997,5009.757193096216
47160,346.93495202553896
57403,2941.388446692521
44122,64970.996278004066
8980,9956.131296301186
60742,167.4743295662116
11480,32685.504223738644
46114,17578.40254526672
65940,352.0015891097628
33090,113.48753309020623
36521,2634.896313822047
14901,243.1667612574652
54222,2075.5299341315126
2023,843.0114010294069
38577,3255.0041134175904
11069,8469.220760565991
79061,148.5044189858014
28026,720.9880055986115
40968,34014.13386791954
55499,20783.125411922654
6742,222.97506982642722
32023,264.28509336592066
5737,8433.852803246917
82852,389.7484091156564
26192,824.4374215305727
59591,2546.588244125255
28618,1932.9301265968797
23241,31085.7715963911
8587,400.38449312446
8198,7.2716262950606465
50644,164.76378762249638
27869,6034.6389827507
33769,27830.549959385196
2273,388.5648002661269
58547,70744.50268306065
54851,2978.2841804584377
25983,817.2087606733902
2505,321436.3124810285
60533,1022.7792923847314
8466,6329.838011833064
2872,5708.256594904974
72762,982.6334467922833
82766,164.01314118131617
86138,2961.2511973782675
37224,49396.0998344205
12783,6990.706108267044
46781,2856.872254936268
85480,93.59340017444009
76954,9203.325999289185
42636,442.3238810536647
87707,7286.686612645856
15821,1731.993852884517
22839,8485.9307114311
45655,40.15534082792464
85529,5178.2144987048605
26191,1446.4121959895372
8324,2878.162834738519
24977,34.89344980315639
10320,1639.4161785450099
78160,20209.378106239754
82093,1415.026946277717
18398,5742.178335945265
52093,42494.93375851925
1847,759.6049420850621
73340,4757.983062181028
55045,292.4947882097562
8152,11.026839603162461
45610,17786.75672283294
1386,4495.848807508413
30989,1852.3071403044275
11660,2590.94915425378
14512,2443.8390800458196
31186,50818.18188088881
85402,1572.9727773615155
4972,7697.04639823984
39086,1077.1193648356482
78773,4746.734060194511
59115,831.3377564088729
38062,10168.341659994978
83310,713.1178184489033
29214,634.7099466554105
39143,1549.136961364797
13344,785.5818230629048
46464,1911.773458165709
59158,14198.241252803724
26731,363.86573099418877
80859,5214.950726069103
30047,8456.925869113393
82036,5611.397891478227
67615,227166.00125622793
48251,1396.1971973599034
83877,486.5200114093699
35563,547.9041882197596
78432,632.7137863355888
10674,1185.2315918742418
2707,2281.6874186597242
15755,927.751452739675
1302,619.1121288415609
10770,4653.928137141011
51951,777.1903085823033
88370,1194.818784714111
82403,30294.405421059346
41166,3053.209622045988
26631,14923.103855039322
74981,402.97397465297126
70240,2760.0642747424104
81438,894.2232048523887
44236,1028.431367060003
48506,3236.6223941545745
45700,3419.592681446224
36770,7469.630844260195
79196,622.2531333188984
76047,99.24030032736835
86015,3819.2918904949893
53931,1703.7700060485643
47943,7543.4192088635955
46054,336.7914092974841
34569,14932.883413558027
40171,8622.15263264773
82905,101.78558816018585
86497,2791.3474985109565
19873,1791.5658255011535
80048,32379.944893330714
13881,2162.775773613483
60902,104.72217844106945
64234,9603.023869474651
25909,55485.77265599777
11431,2019.5065376684734
59394,418.88550211193046
53888,2033.6415995038417
9105,6606.123880455699
34281,2295.431782452382
85375,919.3607043808591
37238,932.930977032285
204,49.801967116797236
34769,30056.622581917378
49293,247.016817928002
81966,186510.40750035827
82594,6124.995855167312
77516,26694.51451505349
19943,555.1580275588643
40853,606.9748404317005
46826,180.7190553817118
60057,1748.6000465220263
61198,526.5367203773769
44911,1832.6143054301074
38140,97.83823912450076
7974,5218.614343090404
16711,6076.594029102611
77194,118565.65698517773
4652,5245.0534416333785
10504,1251.7074731529046
65418,522.1554514165695
9226,67265.77665599869
67431,2784.4533330167155
8235,271.02463435663515
15441,1069.374419547051
82959,4905.477477516912
8373,394.3757739158959
12273,1439.9997048356174
10710,10911.583992842829
40027,26277.15014325225
59142,204.10675422251376
7585,4817.4712219863395
54848,6414.768986291137
71290,234.80916007455932
6202,827.4140994301025
1413,122054.5115653326
26640,2417.6942463514492
25896,33343.13583120969
7232,889.6525614612109
42921,7389.403902021564
16708,691.4420159689072
79931,8036.959194683301
80383,8549.498572729992
33147,1072.6008275781442
80,1877.663639216393
37071,4679.117018325952
59448,346.3019104354629
83593,7868.979182208182
82051,2870.455038824229
82374,30226.933906247075
48638,1145.1996450970732
68980,2461.5106144624788
10037,2124.448600871529
2596,10436.005246596895
78463,33160.6685964829
43360,30597.798959232154
80029,54.4370875221949
81889,150086.60787020993
44061,395.93495287397474
70124,688.6697220312924
60973,7398.718119774264
43017,2235.9171072782115
15208,3932.7156680467656
9023,2632.3163240386257
21972,350.42771437893
48766,5764.120458505732
59061,82.47237282013492
15974,7575.116801731182
33824,2180.105209757642
68685,42007.46436257011
57706,5600.22361645636
35872,703.3742057372307
30587,3489.293873463133
50352,43.99922691904182
10367,20462.588863916637
64108,1239.0408740565126
82169,133.61774313040502
61239,14.665408418417611
21088,925.7201740008362
9048,324044.39262275817
15641,31885.937445654206
61922,3374.7871089540995
1204,3295.245278516613
79402,20030.43260816701
78352,1517.275298666807
82323,30263.810953689306
61886,1225.4319811118332
37919,50532.56554068981
11450,812.0210988371437
60680,4357.073651562856
10683,132.3540922758469
13855,202.3732690341862
5478,373.29271798321827
41657,6513.548340169186
41880,17831.919422187366
31696,15360.321333712667
12726,90691.12724774404
80253,878.796178826852
40384,1775.933756669765
69993,2140.7852036632225
11142,303.59192963756124
56795,36113.32408968633
5677,479.12249214479067
59542,1287.8572827128187
16356,1850.8466640097686
76090,6233.789716412872
46286,1245.9767278468098
12138,3244.6208956168807
6089,15409.539719523278
25825,8569.871380398923
28653,4402.996804147086
27700,1781.7447144553641
85162,1075.0908178915906
34169,66038.26999255084
41883,32584.136690404735
65997,283.2999954462402
16747,4403.023017080562
82071,19967.087089551
88956,5823.24612680687
82665,1761.9252842877092
50866,3221.2949221629246
43929,4053.7557423381713
52767,1373.281285688356
20788,34007.2292078544
63082,6246.327438022409
64761,3227.3421040686985
60153,22730.55914093905
285,203.7638048415868
21876,7711.473308786869
1428,5544.6612764176625
15410,1145.7804834918315
18116,2222.2133832876784
87472,6.387329374711513
88497,78875.49086754929
50197,2149.35155618298
18079,5437.541349056888
84619,372.78553363154316
27660,1113.1849122071656
65189,660.4329517357924
82058,1166.5817306489207
66034,72.27361060707852
84061,378.6552983170778
69006,13358.915285543735
13171,10807.820809411936
25646,21033.678463080552
62836,395.88084034943984
57372,13885.31589803174
12218,24260.475771188147
55767,548.6969813188967
81519,52.667701200269555
45691,7870.78424889931
66876,8521.272931890166
50952,16737.582692801996
20570,1064.2582383507126
13601,144.3203982071272
28189,768.9098269940382
9012,307.2532662342083
23619,408.7950348049744
83835,198.51617422481817
49669,566.6038695812788
17865,1790.623228659158
3995,21906.16779980723
39858,924.8378685836401
68334,3418.3678568880305
56953,717.777629803997
4201,6963.338669728514
32121,11728.740548748518
28043,831.1363078046614
32050,8124.602763014597
14101,130.39962805871573
81143,3211.6540621759973
31315,717.5836995956859
8310,34197.060332782
24671,5.751616240428239
61528,33109.81018874372
34554,99.08846002155536
23803,6783.185425454038
66329,2721.4288983223055
46374,773.0718939908014
14044,873.9125672858931
69666,9685.517831644771
15173,807.83132707938
56481,290.17729841159894
19946,2030.310951444689
59964,5064.899703914159
9245,14210.58528009631
72944,6793.768116376521
9677,3583.627476396793
22740,1655.3089246690174
62414,3112.353691305609
6521,485831.26157281525
89204,27854.513217344018
68378,80.43701253638707
22853,1154.644175038268
84333,207.67193077719227
30413,1820.4241593579532
21860,10651.864473202686
28951,6341.352675560751
75768,3485.7642640379836
45788,1054.0401207687985
70691,10949.784455227644
37105,876.6907087276874
4310,2057.4897301274054
73176,14267.171538724993
40887,7148.608086061635
67454,143883.2622804843
17121,2324.4557970502374
80528,214.96219492867274
28949,523.3306645952595
73741,115.62622488900361
49760,331.05961320399126
78088,558.5823756276226
3038,1775.5550595346592
4114,49.54715835185607
24720,881.5044201780613
81587,5554.840221997652
24558,2270.821859525833
84556,983.9650887443646
22821,836.135879017313
86777,10401.214944434389
45110,6152.455429025581
72588,9862.065407210745
14403,609.7783524780643
427,458334.14612296614
41442,4683.951677206342
18761,67.00607733376918
84666,15609.771590140826
79575,909.3201162015962
86572,14581.774469484688
41454,1764.5029498037431
14358,408.9856131045538
78967,4441.084477665299
57305,377.39524101641723
5215,3397.697384134505
7564,9982.931172191387
12604,593.7978305726418
45775,7069.496147320491
48090,6921.287198764406
70650,1245.1342452832905
68310,5866.8556789397835
77132,4219.815664584141
13162,3204.41420804073
88458,1320.4685237009874
25776,1023.856079528824
3158,5883.6724534220675
46416,82170.3918472151
86452,191.17925455526319
40204,99.48469072186614
22410,3826.0400736607107
83223,19.55147453106786
38804,8763.23254268744
83450,2864.7134898417385
36144,496.51802498113653
29436,3292.1392195619105
64593,13929.74081535484
26285,10737.24374672497
57473,6324.495651829853
16051,2756.072807440901
42551,14686.890394693064
7228,2015.819818627965
54575,2679.1766815995547
39125,10.008817735971299
42188,214.96317306380416
28860,18557.885240589367
45419,917.716211252289
44259,27.873281280448534
57748,2923.3828324661595
78574,324.3002797876501
12228,140674.985655325
54308,1341.3664489656726
16771,1273.7673192730083
33982,731.5851360013698
42442,514.7673241622585
6833,847.1825087844167
46962,8657.671801054981
73309,202.37889826196795
75932,344.9698327836533
87583,3780.6917896541777
17862,1049.8735388547698
56665,20.376705224999277
48680,10195.82922549846
15655,234.63529778724802
53500,349.2147129289085
52637,14478.12258219488
45729,1111.2600556017628
47315,9119.133348682419
839,31844.13585080041
36291,887.9521573884108
22904,663.0043462886498
39583,13506.77913252615
1942,20.36051485880143
36161,371.8643029305087
89031,914.1055211264189
88804,3323.521061000802
23226,749.0220991411517
29678,4417.83763077118
88917,4066.0562221215832
50137,51320.09250785375
80627,21727.838142858538
82046,242.68249126429515
30475,13054.840398219616
28447,916.1278299807892
36934,1709.2837292740019
65404,5482.148783933682
85246,17382.882212964494
56080,1476.550694432556
51339,1780.4761982861396
55505,453.294505285944
24212,21819.91277194317
80116,8349.393541794057
56397,2703.0230207297045
41932,6112.241615751985
51735,3189.544128629225
48467,65.94782902382954
88017,1708.4676912043974
35395,37584.12618192651
36476,9649.712836527699
21141,2486.440528471566
68582,1497.7322685169008
5970,592.5312361996168
6181,2887.749461938616
23646,9093.688772063315
9919,14.41442510587958
962,12.40223749221871
82002,14170.381315215365
73728,1228.1756641170773
12796,15058.79353486404
83510,2438.544139192347
45357,390.2593313216085
62553,12991.294451054902
71566,3244.162114858841
67174,1836.9279186700696
23004,3165.6063333975903
1608,1447.4824286299522
68114,3712.1341046720513
27236,12562.813966283105
89151,6444.4556264053535
82525,6536.675605130354
7258,2651.871445753508
12419,76840.49596635673
74768,620.7318098904956
66714,1216.3259886587603
4850,283.6326490605915
45964,92348.93516259501
20054,8679.289624179504
52164,1752.4209614640163
15220,1447.8598311329479
73398,26155.309512778575
68666,7849.3526819967565
85625,154.2976720036525
3189,2705.626109390554
39768,15678.95789128758
75637,2575.194639547931
30310,3410.940755135373
51323,118.92500481758468
64720,256.53224323172765
28339,342.7934116707492
14915,7158.520020993498
59865,2579.7961782681414
83566,11558.434744971357
12932,1366.19718490188
52663,14397.05260121026
62776,5016.772045931688
22865,7.948662421613361
6947,951.3148942562951
61625,786.6323163994767
64749,165.2795956295408
81569,297.76260643411985
14981,16774.019306609225
70434,2150.0776138767637
43340,3472.386590429563
15289,7.0541019935821785
87701,808.6952558320816
81352,576.5178643478023
62252,19973.975864619944
33772,2731.0582062425487
80823,8710.143090606334
79049,1225.2678828054568
22460,136.31804991884627
75780,860.4322237528077
22977,969.0855222352551
73797,351.80497447053943
8789,4331.510364328772
1733,9.892255262034624
31771,5707.480485481054
22276,10514.379997323553
23897,569.1285157472531
11855,1855.6001850793734
317,212.73653946414242
68440,266.78953852848906
50622,8934.942510634753
9463,540.3793294113959
59294,5060.734222014526
49517,12320.958590225126
65217,2833.4852942869697
78052,49926.652082970235
29288,3873.962693112377
42174,1860.7197196328545
2002,605.7912951231311
85782,251.81254419493337
87726,3130.382156898083
69303,184377.13954626225
2566,199.54861810507828
82135,499.1944440002377
80421,398.13133871372736
72117,3097.2249016799033
45307,2577.051467391612
33676,3593.2843448961535
86078,7883.66100300671
12922,491.15591346761977
5199,1516.306823163121
51439,18608.148511608735
45272,108.58833277556414
21546,1945.6461713860242
48378,7.732050686858148
80108,21047.683955842436
9723,2072.3392198033193
55259,10851.701853394463
5421,4861.327471549142
69633,12736.335910417365
80020,2635.0145370105965
85368,5875.7268929123165
54107,11026.494091076163
38003,7435.070647064284
42553,3034.803514958513
3732,47.04049547032168
6890,306.6007124723667
15568,2934.6368102619963
68093,5251.535655573549
5330,17.349732120474624
24741,14811.502231537666
64601,945.9112844476148
59063,4069.7418344783123
641,20001.97942980378
24324,7993.528834904427
18911,4061.9674842741615
20823,1411.8599552487324
75035,1789.1713425849332
50256,16331.681851230062
56686,924.5596356463617
33967,28286.636079369604
78375,14400.858212539317
30459,3896.742851584204
87341,14142.629178557547
5661,791.8631113296633
69242,947.6883678831869
6747,340.64081027022917
11002,162.14450872384862
51199,5103.5838285066575
9619,377.2878617661556
44142,437.9695711439746
17717,41586.37570801027
25012,30365.15914907548
37376,30010.298859743027
24608,248.33397223722335
27294,8369.565531442466
11943,19750.550580099214
26830,3311.198887156351
58375,34.319833793555254
82909,428.34977110869414
8050,241.20383988185975
89125,27485.43594298846
62876,626.8928499394009
30885,3429.1098926051727
16022,13911.482842549558
23435,2762.604180738996
74179,678.52410503535
50415,3092.3899907301343
52969,6966.67830439291
8010,22315.610697335942
34107,111.99696841891053
85392,16325.457373201458
76687,9561.952722521663
76336,71.74844911134493
88252,688.2217142415858
4319,7485.115865346535
62715,35293.78564670479
37472,4815.814833567883
59167,2555.4749600577943
61989,1736.9126967411642
84659,733.846259934712
48521,4651.019260002002
78846,23020.504757384635
71223,67786.5045951487
48392,93.79236130224272
68011,17464.38770654662
64612,19123.562483338224
74830,1015.2821554472537
65658,8271.400006461223
53794,922.006624519542
1943,1395.9131403701701
23327,13324.072250297038
2591,2050.621560495108
10249,1853.7837191994577
35189,108870.92778170537
19465,19740.915895773756
25241,825.6443694806871
63702,519.7639243281251
47545,260.8661697453294
89097,2846.801564630375
76476,793.5020963768627
63010,486.72346105638957
61687,3091.0710575206185
62850,11.181366938144413
86718,1591.0293629220923
34823,2842.1208199265184
42329,8410.917814137261
658,34.559802343680396
56624,24639.255982934053
83781,15434.574759323068
14282,746.8299841531947
38609,667.4490080162625
79636,234.54376473470475
35252,757.9740459887755
73924,1456.5738729868203
16775,12.404084912586452
68892,794.6763774271308
61060,914.7741499883366
8602,3620.2821763548577
51276,7134.265563264555
9780,16939.692139498715
49731,1644.0220449310007
27434,1387.4802671131986
3507,321.24871965157445
70145,311.8551935938137
32862,5431.499309006449
25254,2793.0122961862066
2418,3352.1349763370094
66620,18580.551855438745
14704,17745.35927401547
11548,220.19463135411556
32657,3569.2540983240924
73459,895.8433238097876
80594,31733.84251980657
25741,219.79231161375517
12463,2545.2588095301726
64439,2968.32991667646
17496,731.171190428026
9429,3062.1695599898685
53105,264.59185367869486
21849,565.4151105775207
50195,211922.80875820373
81529,6720.569523960335
7793,133.68116102865497
25669,534.4875590504988
55797,15084.762287039099
85240,428.60487365632207
24458,4929.574514568323
37847,2266.4465800232324
40370,21342.214448126633
35385,1539.9199938860518
66176,7102.566484643428
28535,1010.758038261732
85941,41295.83317443015
23757,1622.5245880891907
77953,14567.467980970494
51006,160.1491439321371
53932,2442.100287120526
8979,7784.565711106566
15939,706.0485770434179
14219,2568.736380545642
25993,477.2700944607637
12985,2234.4774194501742
74808,2850.1532003586944
46647,462.69708161782796
7652,1883.7242234260068
17754,725.3404011271224
31643,1010.9203833443596
67282,2032.9957578480592
41670,1540.3755379237602
16023,6539.746995339684
63191,1918.1023299555509
52762,2282.2229012809316
4012,2117.987379670824
51115,31.719159381212062
61884,32.14512547794479
16102,309.7439955212617
35768,533.8150434318884
37871,6796.944165474513
30558,653.024860930667
71547,3241.3594965631246
2443,456.82021599834053
13683,996.1090537203288
38886,11783.528382268558
22672,14886.260680666866
4248,1399.963560437104
10019,24615.291658945553
87077,2888.129813157663
69358,328.8448677098387
61119,7006.637607693452
83366,2461.632656132937
87201,5178.317921299687
88307,1244.5153384969828
3446,1429.3247819904834
77115,8732.688880961607
87017,5876.335072625676
89074,2162.5880007334645
66107,383.9486801953969
9259,34729.702968504134
59044,14447.766614090106
54499,201.02671506248183
53353,19710.26478182261
10748,647.8242205424202
39725,794.1130785697255
23908,1936.0953009239954
38792,561.7381669469216
69361,21754.607878711493
71693,2889.9769111922865
83868,1186.7798359802887
29446,289.2689725015749
6799,2913.819056700675
54313,30215.873774005893
52156,2953.853652620177
47567,1961.767549586607
31363,119.82053507227322
81658,36491.138130139545
11186,2608.518403138612
42490,1863.941491173247
66671,10765.77788572265
51802,1361.9155037269793
84345,1138.4255403857967
1785,29.48543758828761
17160,16269.698607041215
13381,212.7892391496298
49870,7022.856219875251
50570,1592.4508226560158
28721,2634.491097903874
50648,1599.7946469940364
72052,1481.6659042103674
72023,456.1943387029314
7704,2336.150697514473
7285,220.4857687541697
49184,214159.3259668342
18017,8389.840295706903
49693,2968.5017632386503
5867,7108.997501140705
67091,189.787092654073
29478,1027.010754566197
72213,1041.7436705526122
69050,8169.6127514053
70842,665.313198009145
77325,87597.03607481989
54798,4060.271849466855
65142,716.1418601126356
26931,3214.3265831223584
74599,3163.5092493106113
56229,103.8012828412036
57072,4563.420389000971
50722,19471.022326618287
7128,6527.231778919097
16654,15893.741444395824
84586,4257.937405030527
77052,1605.7860743213485
21706,1195.1917787628797
28542,21727.43751867866
55334,47764.17465125743
29807,5005.369703362472
60960,363.6408718746954
67090,1096.3185381824035
43269,6618.359311807734
24991,1815.823583584104
28006,7328.395969313154
11112,38.50843962529489
43544,1711.3171116012159
6223,4082.9780758488687
53586,1023.9270199358818
66260,180.3941719636035
23446,1449.50517293474
76725,1710.5660608431185
40299,3427.697405843415
48341,224.01452214622117
16231,2929.4298200801854
40740,43550.67024083615
46365,1454.6789191298444
59692,2531.1832382656426
18141,10692.181950105025
25661,6737.682276582502
62115,2452.8444956206313
20014,2513.9158007197457
69944,508.89192102648065
35477,3082.071976908533
59035,8130.754493041176
12845,1909.1560725742834
69219,2913.1559813416866
44121,672.355899258101
53859,114714.6528338732
75581,5956.207626589744
23213,123.14757281679991
374,2887.126773577995
36790,273.04127456427835
31190,2432.548612877925
73024,16305.676736450325
46072,14794.488373899349
58521,921.6289827493474
23853,2175.9636079878037
42661,1173.9552078408033
7396,1023.1169831212893
76278,623.7307709069366
81848,210.31508097105862
32636,8217.398992153621
18908,3137.2172447411026
40190,5944.828146402001
81219,8465.903342986398
65421,6558.353165770031
37403,156.54888765892503
19615,2208.229884031734
68245,9277.349648631356
42417,1363.1074934425465
66709,771.7964855265483
71763,3051.07392067639
7470,4.015790994643379
1023,13342.53163545703
8636,1566.5409928507918
38286,862.8008027214846
6717,983.5046839596092
84800,312.6965058721665
25821,212.5509319735867
23625,552.2669294285772
61210,393.23066822174525
53208,743.0340264195981
47266,12711.222065225427
40270,5063.3363264040345
34328,5344.25046245997
37589,1372.1157885240862
24372,801.3762071783328
50571,927.6248158392257
5604,191.36815437483125
71108,217.35994014585225
41648,192.0327688910452
13483,3625.237488732193
19835,1480.1263010935252
77511,718.2327309115946
55892,803.938855940269
29388,125.71695868544649
61586,3578.324471011314
16966,152.83052007799358
64257,6363.737597308306
635,583.6748282064578
47981,305.22406165454794
10054,47839.854672492
12917,2625.474160339333
58568,3959.697626275885
53536,943.867444758574
28469,5576.854093060366
55727,33.707271115058745
55139,3237.451051274972
54021,2834.5357422411766
18063,108.90681616213763
30261,1618.760463898259
36684,2400.97902518802
70881,1658.1436858343318
65746,2576.513748941822
56167,346.1743179916126
54797,1533.8547894463254
12236,4777.22002152065
66756,16490.99358326273
49858,550.8067300973548
65422,106.03801547750695
11014,6036.86005548895
58225,990.3658225518672
52104,305.09315385376857
54422,569.4697936964266
30207,3775.54353482132
23431,6875.73776414947
34992,1238.1121237902164
65683,447.27537915119194
72603,283.53489801763465
27971,13873.506045192451
2592,519.8174655103785
9701,1390.1865632430122
28323,4310.160622338948
56266,839.5691013870219
42420,871.7601096600233
47870,53.787585472928136
38090,1363.9518993078989
39525,7781.422105387338
22834,54.39373414609057
60549,9142.113230558105
4264,1070.3360375024274
19425,24870.95779626124
19285,12304.353076880068
75897,150793.29004594256
4217,2277.499322341293
15426,17430.39142319422
30345,627.1046263046339
83058,5089.654142773734
21138,72306.12857366155
87090,596.2764204763861
9869,9499.378169949796
13590,14505.732543223987
59405,5169.552507316436
8140,10081.371904599931
23384,103519.68037084606
80825,1058.3605261441649
38360,609.9296151564281
81220,4464.925169024808
66044,1686.3806807508754
5409,2140.7861248046706
67711,1799.3156219031423
61111,5350.205792954299
5120,524668.662939173
15460,10171.04513384977
62945,2538.727950026136
80455,2643.217886670003
80906,3589.0799943166444
17254,66218.35757614397
64655,1126.544685913707
71823,127.38424519918124
80545,328.4196293241594
45770,10131.177408706566
67027,10451.736555702773
10878,2731.3967692687465
83030,709.7014317850652
88290,6914.27602745486
61724,5323.542083732856
32401,1498.557544508094
78235,6207.5707527355
20027,395.1124873389614
65278,2494.6465936631375
68109,19588.212742551645
26214,1050.3605103413527
16138,1902.1358579500254
50855,3321.962943755831
69978,2521.6344857058148
37208,1603.462611226328
15726,6757.488753688397
11109,2233.478964337605
56270,1112.980386017261
56989,128.99612355180372
59350,2733.5043418243076
83827,77676.86025987663
47548,2693.5801992060306
30299,1399.189008828266
39011,11633.949813024254
12836,16593.64891814159
58797,1997.5502389565174
35579,984.4445791998456
47930,1755.437591600569
19265,5215.333338549231
58377,751.3039836262209
72446,10001.818557133498
24611,4173.2856429170215
41169,1358.0919716202204
55846,282.9498203129857
31717,4254.794555367875
17877,21327.806455473903
32221,7488.102692779014
28450,40284.33182983334
10150,6504.6512323243915
15493,92.14513666631929
42335,822.1751150809238
66028,6074.273102658718
74817,555.3074599738837
19092,12375.1029135535
51304,2013.8529244066438
79754,1075.8037017042575
19650,3052.368750700218
51515,11621.926970846012
38357,3217.8967425471865
86514,9130.900830835044
15697,6964.345734418018
3432,964.8794689298531
81107,3448.2638553585207
87718,25211.0145633632
26156,4315.484484600638
37799,821.8468842585145
24926,112.23751178018708
12937,5208.235260964116
37510,4883.685908614493
47855,18004.971785482667
6113,262.8475159751811
51799,331.20190147516513
24692,12951.243038433498
31851,726.5412893570034
9055,1121.1060337625906
83213,10818.208917869079
13093,3891.6314871579566
53384,737.8616026332975
60200,1166.2193438359402
27761,7068.889869560504
72183,755.4149213522912
72386,12761.944896657098
14702,8963.588647094342
46280,1115.216128978359
56536,436.5187955177919
74469,2035.3742396674106
34964,2484.8341359112005
30959,18382.913094674626
23042,395.03761001131375
13844,1608.5872693735046
64245,4705.163191363667
3506,14381.876332059266
52064,20433.915854359286
66874,29975.811837753114
82087,16185.251531737385
22940,40761.475934014525
61047,137.78614762522508
48696,1359.95748867736
44548,4208.354942226264
84940,1547.0995942788848
70473,894.1023825067256
82727,385.44289940973584
79958,218.08438333378768
9550,1581.4478176477783
2798,2375.4654737371725
86399,3820.6447050613992
82983,187.14347132215585
69444,14955.638922162081
76627,3395.717639793718
75301,4011.7775965907817
15647,3817.0974722638166
5832,161.95966506792684
35192,7939.115818516205
11991,81558.00853539404
29960,5793.865620790173
38889,1615.354615907124
73509,68.94846124823641
72140,9867.19198955949
69231,97.7563186132315
77302,179062.11164543583
57364,979.7029463771443
2109,496.72489338899453
1588,3843.6484698895383
